,location,bath,balcony,price_Transformed,BHK,total_sqft_norm
9702,other,3.0,3.0,2.648900399536463,3,2648.0
9705,other,2.0,1.0,2.2441188393999556,3,1455.0
9709,Nagavarapalya,3.0,1.0,2.575467753129239,3,1788.0
9712,Kudlu Gate,3.0,2.0,2.5070501370700384,3,1850.0
9713,Marathahalli,2.0,2.0,2.3296071907373097,3,1315.0
9715,other,3.0,2.0,2.4461468801476762,3,1721.0
9716,Sonnenahalli,2.0,1.0,2.3388800168684982,2,1059.0
9717,other,2.0,1.0,2.304543028080613,2,1184.0
9719,Koramangala,3.0,2.0,2.6904923883109473,3,2223.0
9720,other,3.0,2.0,2.390904357255814,3,1480.0
9721,other,1.0,1.0,2.085525760495031,2,635.0
9724,Hosa Road,2.0,1.0,2.1552134983314355,2,1143.0
9727,other,4.0,3.0,2.745902917063759,4,4800.0
9729,Rajaji Nagar,3.0,2.0,2.658718209665419,3,1640.0
9736,other,1.0,0.0,2.1496726813095206,1,801.0
9738,Bellandur,3.0,3.0,2.4663887011222068,3,1685.0
9739,Banashankari,3.0,3.0,2.407863475493781,3,1540.0
9740,Thanisandra,2.0,1.0,2.380002418013182,2,1265.0
9742,other,2.0,1.0,2.407863475493781,3,1300.0
9743,other,2.0,1.0,2.3520796841242335,2,1009.0
9747,Marsur,1.0,1.0,1.9581903903439097,2,497.0
9748,Hosakerehalli,4.0,1.0,2.668574043206593,3,2480.0
9749,Electronic City,2.0,0.0,2.162996701647244,2,1142.0
9751,Electronic City,2.0,1.0,2.2639599879977412,2,1070.0
9752,Electronic City Phase II,2.0,1.0,2.1377490748392565,2,1125.0
9754,Kasavanhalli,2.0,3.0,2.423490694742521,2,1575.0
9755,Hosa Road,2.0,1.0,2.399935290066316,2,1360.0
9757,Electronic City Phase II,2.0,1.0,2.1596204654920244,2,1200.0
9758,Bannerghatta Road,3.0,3.0,2.5070501370700384,4,2185.0
9759,other,4.0,3.0,2.533621560963916,4,2400.0
9762,Bannerghatta Road,2.0,1.0,2.2441188393999556,2,1012.0
9765,7th Phase JP Nagar,2.0,2.0,2.423490694742521,2,1130.0
9766,Koramangala,4.0,1.0,2.6251514058926886,3,1744.0
9767,Rajaji Nagar,5.0,2.0,2.6644354769046967,4,2733.0
9768,Karuna Nagar,2.0,1.0,2.4590518107288126,3,1354.0
9770,Brookefield,2.0,2.0,2.448799397323204,2,1389.0
9771,Sarjapur,3.0,3.0,2.5252119458404625,4,2970.0
9776,Varthur,2.0,1.0,2.316678848931954,2,1738.0
9778,Marathahalli,2.0,3.0,2.3837013744810363,2,1270.0
9779,Electronic City Phase II,2.0,1.0,2.289166710271705,2,1160.0
9785,Whitefield,2.0,2.0,2.3199212383256165,2,1135.0
9786,8th Phase JP Nagar,2.0,2.0,2.2699076667219544,3,1224.0
9787,Budigere,1.0,1.0,2.153230441481664,1,664.0
9788,Electronic City,2.0,2.0,2.2224686292193874,3,1160.0
9791,Bharathi Nagar,2.0,2.0,2.3684898924808424,2,1328.0
9792,other,2.0,2.0,2.2441188393999556,2,975.0
9793,other,2.0,1.0,2.615643512031689,3,1907.0
9794,Malleshwaram,2.0,1.0,2.380002418013182,2,900.0
9796,Rajiv Nagar,5.0,1.0,2.588881046100511,4,2330.0
9797,Munnekollal,3.0,2.0,2.451415280285468,3,1222.0
9798,other,3.0,2.0,2.7421221296325644,3,4446.0
9799,Sarjapur  Road,3.0,1.0,2.533621560963916,3,2100.0
9800,Sarjapur  Road,4.0,3.0,2.6845851814447186,4,3335.0
9801,Whitefield,3.0,1.0,2.6845851814447186,3,3150.0
9807,Hosur Road,4.0,1.0,2.5252119458404625,4,2000.0
9808,Electronic City Phase II,2.0,1.0,2.304543028080613,2,1244.0
9809,other,2.0,1.0,2.276308317343053,2,1000.0
9811,other,2.0,2.0,2.162996701647244,2,1000.0
9814,Hebbal,5.0,0.0,2.603378836590207,4,2630.0
9816,Hebbal,5.0,3.0,2.613667204593232,4,2790.0
9818,Seegehalli,3.0,3.0,2.407863475493781,3,1683.0
9819,Yelahanka,2.0,2.0,2.299171349348421,2,1250.0
9820,Hennur Road,2.0,1.0,2.486793794290263,3,1305.0
9822,Kaggalipura,2.0,1.0,2.3174313424682405,3,1150.0
9823,Kaggadasapura,3.0,3.0,2.3723989530691814,3,1654.0
9824,other,3.0,0.0,2.6383552979621507,4,4500.0
9825,Kadugodi,4.0,3.0,2.516368512754174,3,1890.0
9827,Chandapura,1.0,1.0,1.926760140062151,2,750.0
9832,7th Phase JP Nagar,3.0,3.0,2.5252119458404625,3,1680.0
9834,Sarjapur  Road,3.0,2.0,2.447477774460604,3,1700.0
9836,Thanisandra,3.0,1.0,2.4757396611400497,3,1595.0
9839,Koramangala,4.0,2.0,2.6542715826821204,3,1866.0
9840,Hebbal,3.0,2.0,2.7341858394567473,3,3895.0
9842,Dasanapura,2.0,1.0,2.0015247090029673,2,545.0
9846,Whitefield,2.0,2.0,2.3097885255458146,2,1185.0
9848,Haralur Road,3.0,1.0,2.451415280285468,3,1730.0
9849,Hennur Road,3.0,1.0,2.4340166618240184,3,1450.0
9850,Sarjapur  Road,4.0,1.0,2.486793794290263,3,1862.0
9851,Sarjapur  Road,5.0,1.0,2.7934468472955807,4,4000.0
9852,Old Madras Road,5.0,2.0,2.594618821703026,3,2430.0
9853,Hoodi,1.0,0.0,2.211265877952592,1,863.0
9855,other,2.0,2.0,2.276308317343053,2,1075.0
9856,Kodichikkanahalli,2.0,1.0,2.153230441481664,2,1060.0
9858,other,2.0,1.0,2.2502486760592415,2,935.0
9864,Bannerghatta Road,3.0,3.0,2.423490694742521,3,1725.0
9866,Brookefield,2.0,2.0,2.390904357255814,3,1750.0
9868,Koramangala,3.0,3.0,2.4590518107288126,3,1745.0
9870,Uttarahalli,2.0,2.0,2.3058660259396646,3,1270.0
9871,Iblur Village,5.0,3.0,2.745902917063759,5,5384.0
9872,Sahakara Nagar,2.0,2.0,2.380002418013182,2,1180.0
9873,other,2.0,1.0,2.390904357255814,2,1130.0
9875,Ardendale,3.0,2.0,2.451415280285468,3,1723.0
9876,Mysore Road,2.0,2.0,2.374326212072946,2,1175.0
9877,Ambalipura,2.0,2.0,2.4910330978792534,3,1607.0
9878,other,2.0,1.0,2.3388800168684982,2,1334.0
9882,9th Phase JP Nagar,2.0,2.0,2.3199212383256165,3,1300.0
9886,Jakkur,4.0,3.0,2.7886859721399566,4,5150.0
9890,Panathur,2.0,1.0,2.4565406480089873,2,1398.0
9894,other,2.0,1.0,2.257530704287577,2,1116.0
9895,other,2.0,1.0,2.151632984196631,2,1061.0
9898,Yelahanka,2.0,2.0,2.314912980862613,2,1270.0
9902,Iblur Village,5.0,1.0,2.688747570610001,4,3596.0
9906,Amruthahalli,2.0,1.0,2.3520796841242335,2,1202.0
9910,Electronic City,2.0,1.0,2.3723989530691814,3,1360.0
9911,Hennur Road,2.0,1.0,2.3691989690076145,2,1155.0
9912,Hosakerehalli,3.0,1.0,2.6961476403567213,3,2378.0
9913,Hulimavu,2.0,2.0,2.1902349571616555,2,1011.0
9914,HSR Layout,2.0,2.0,2.380002418013182,2,1203.0
9915,Hebbal,3.0,2.0,2.4931158156919206,3,1645.0
9916,Horamavu Agara,2.0,3.0,2.276308317343053,3,1364.0
9920,Jigani,3.0,3.0,2.3723989530691814,3,1252.0
9923,Uttarahalli,2.0,1.0,2.3058660259396646,3,1270.0
9924,Sahakara Nagar,2.0,2.0,2.2441188393999556,2,1032.0
9926,Sector 2 HSR Layout,2.0,3.0,2.3684898924808424,3,1515.0
9927,other,2.0,2.0,2.288027272233296,2,1427.0
9930,Bannerghatta Road,2.0,2.0,2.407863475493781,3,1460.0
9931,Sarjapur  Road,4.0,2.0,2.588881046100511,3,2275.0
9932,9th Phase JP Nagar,3.0,2.0,2.4379602028844816,3,1522.0
9934,Thanisandra,2.0,2.0,2.2274756766367125,2,1185.0
9936,Banashankari,3.0,2.0,2.516368512754174,3,1800.0
9940,other,2.0,1.0,2.2639599879977412,2,1050.0
9941,Subramanyapura,2.0,2.0,2.2702165163325065,2,929.0
9943,Whitefield,3.0,3.0,2.390904357255814,3,1530.0
9946,other,4.0,2.0,2.7142059224017854,4,4041.0
9949,Electronic City,1.0,0.0,2.085525760495031,1,635.0
9950,Whitefield,2.0,1.0,2.2441188393999556,2,1015.0
9951,Hebbal,2.0,0.0,2.2994430129923376,2,1175.0
9956,other,2.0,0.0,2.390904357255814,2,1210.0
9957,Attibele,3.0,1.0,2.4379602028844816,3,1000.0
9959,Electronic City,3.0,2.0,2.6054929396097726,4,1800.0
9960,Thanisandra,2.0,2.0,2.2346889791971156,2,1185.0
9961,other,3.0,3.0,2.5252119458404625,3,1600.0
9963,Yelahanka,2.0,2.0,2.3693955067954295,2,1300.0
9964,Kasavanhalli,2.0,1.0,2.364506061680783,2,1100.0
9965,Ambalipura,2.0,1.0,2.0972043273168475,2,860.0
9967,Akshaya Nagar,2.0,2.0,2.2639599879977412,2,1100.0
9968,Whitefield,2.0,1.0,2.1902349571616555,2,1187.0
9970,other,3.0,2.0,2.659445808545135,3,2400.0
9972,Budigere,3.0,2.0,2.4240906590494222,3,1820.0
9976,other,3.0,2.0,2.3723989530691814,3,1430.0
9977,Kanakpura Road,2.0,1.0,2.2068786880579285,2,700.0
9979,Old Madras Road,2.0,1.0,2.2129990293642168,2,1165.0
9985,Bellandur,3.0,3.0,2.4972098659406576,3,1685.0
9987,Sarjapur  Road,2.0,2.0,2.486793794290263,2,1314.0
9989,other,2.0,2.0,2.364506061680783,2,1130.0
9994,Marathahalli,3.0,2.0,2.423490694742521,3,1550.0
9995,Hoodi,2.0,2.0,2.463975079505272,3,1715.0
9996,Hennur Road,2.0,1.0,2.2936680315997555,2,1053.0
10000,other,1.0,3.0,2.3296071907373097,2,1245.0
10002,Whitefield,5.0,3.0,2.668574043206593,4,3940.0
10003,Thanisandra,2.0,1.0,2.3520796841242335,3,1241.0
10004,7th Phase JP Nagar,4.0,2.0,2.6651338928688655,3,2980.0
10006,Raja Rajeshwari Nagar,2.0,2.0,2.314912980862613,2,1090.0
10007,other,2.0,1.0,2.276308317343053,3,1390.0
10009,other,5.0,2.0,2.6752064166843295,3,2750.0
10010,Kanakpura Road,2.0,1.0,2.2935008384984577,3,1100.0
10011,Koramangala,2.0,2.0,2.4711235242287644,2,1350.0
10013,Sarjapur  Road,3.0,2.0,2.499222148763099,3,1787.0
10015,Haralur Road,4.0,2.0,2.7041977692166235,4,3700.0
10016,Sarjapur  Road,3.0,2.0,2.446173589637267,3,1691.0
10020,Akshaya Nagar,3.0,2.0,2.468771283478688,3,1896.0
10021,other,3.0,2.0,2.267171885513148,3,1540.0
10023,Hormavu,2.0,2.0,2.3520796841242335,3,1365.0
10024,Thanisandra,1.0,1.0,2.0790352501836447,1,580.0
10027,8th Phase JP Nagar,2.0,3.0,2.3388800168684982,2,1513.0
10029,Thanisandra,4.0,2.0,2.540061379318044,3,2087.0
10030,Talaghattapura,3.0,2.0,2.5492799755952857,3,2273.0
10031,Thanisandra,3.0,2.0,2.5565892512800237,3,2050.0
10036,Thigalarapalya,3.0,2.0,2.530307355073162,3,1830.0
10038,Sarjapur  Road,2.0,1.0,2.3097885255458146,2,1028.0
10039,Old Madras Road,2.0,2.0,2.463975079505272,2,1300.0
10040,Whitefield,2.0,1.0,2.360444898973766,2,1160.0
10045,other,2.0,2.0,2.3179315806501863,2,1100.0
10046,other,3.0,2.0,2.5070501370700384,3,2159.0
10047,Devanahalli,2.0,1.0,2.312109213077362,2,1230.0
10050,Old Madras Road,7.0,0.0,2.6827608831837892,5,5020.0
10052,other,2.0,1.0,2.376235685223555,2,1340.0
10053,Banashankari,2.0,2.0,2.4351516562818496,3,1750.0
10056,other,3.0,3.0,2.3388800168684982,3,1675.0
10057,Thanisandra,2.0,1.0,2.3576793230400903,2,1340.0
10059,Hulimavu,2.0,2.0,2.3944123531567993,2,1276.0
10060,Ramagondanahalli,2.0,3.0,2.3944123531567993,3,1738.0
10062,Electronic City,2.0,1.0,2.35399093675907,2,1128.0
10063,other,2.0,1.0,2.304543028080613,2,1250.0
10064,other,2.0,2.0,2.4379602028844816,2,1450.0
10065,Kudlu,2.0,1.0,2.2936680315997555,2,1084.0
10069,Hosur Road,2.0,2.0,2.3520796841242335,2,1250.0
10071,Begur,3.0,0.0,2.3520796841242335,3,1304.0
10072,Rajaji Nagar,3.0,2.0,2.670597667461764,3,1640.0
10073,7th Phase JP Nagar,2.0,1.0,2.3993592243207766,2,980.0
10074,other,2.0,2.0,2.2732825270125168,2,1275.0
10078,other,4.0,0.0,2.451415280285468,3,2400.0
10079,other,3.0,2.0,2.678405507215253,3,2300.0
10080,Kanakpura Road,2.0,2.0,2.373094833638396,3,1450.0
10081,Electronic City,2.0,1.0,2.2068786880579285,2,890.0
10082,Bannerghatta Road,2.0,3.0,2.423490694742521,2,1340.0
10084,Kengeri,2.0,1.0,2.2068786880579285,2,750.0
10086,Akshaya Nagar,2.0,2.0,2.3563037149614248,2,1300.0
10090,Kanakpura Road,2.0,1.0,2.4757396611400497,2,1299.0
10092,Whitefield,4.0,2.0,2.6904923883109473,4,1600.0
10093,other,2.0,1.0,2.304543028080613,2,925.0
10094,other,3.0,3.0,2.6579868114203657,3,3900.0
10099,other,3.0,2.0,2.451415280285468,3,1715.0
10104,Marathahalli,2.0,2.0,2.3520796841242335,2,1144.0
10105,Kanakpura Road,1.0,1.0,2.058740805498893,1,525.0
10106,other,2.0,2.0,2.3097885255458146,3,1400.0
10107,Balagere,1.0,1.0,2.1430812771149417,1,661.0
10110,Yelahanka,3.0,1.0,2.4407282487466375,3,1705.0
10112,Kadugodi,2.0,0.0,2.304543028080613,3,1430.0
10113,Marathahalli,2.0,2.0,2.304543028080613,2,1240.0
10118,Uttarahalli,2.0,2.0,2.2539178699060085,3,1330.0
10120,other,3.0,2.0,2.582924861653658,3,1300.0
10126,Kudlu,2.0,2.0,2.3097885255458146,2,1300.0
10127,Sarjapur,4.0,3.0,2.7513587508939827,4,4201.0
10129,Whitefield,2.0,1.0,2.359952236418302,2,1216.0
10130,Jigani,3.0,2.0,2.324817869057974,3,1252.0
10132,Kudlu,2.0,2.0,2.2371171131819043,2,1027.0
10135,other,2.0,2.0,2.1986963063380878,2,1171.0
10138,Whitefield,2.0,1.0,2.3978605222649128,2,1180.0
10139,Electronic City Phase II,2.0,1.0,2.1483068269160346,2,1160.0
10140,other,4.0,3.0,2.738218832029677,4,4382.0
10141,Whitefield,3.0,2.0,2.540061379318044,3,2140.0
10142,Yeshwanthpur,3.0,1.0,2.463975079505272,3,1500.0
10143,other,2.0,2.0,2.288027272233296,2,1008.0
10144,Ambedkar Nagar,4.0,3.0,2.5234792045990915,3,1921.0
10145,Electronic City,2.0,2.0,2.1325218913463257,2,1127.0
10146,Rajaji Nagar,3.0,1.0,2.514544245180624,3,1621.0
10150,Choodasandra,3.0,1.0,2.3097885255458146,3,1220.0
10152,JP Nagar,2.0,3.0,2.423490694742521,3,1590.0
10154,Hosakerehalli,3.0,2.0,2.3504522169094155,3,1795.0
10156,Sarjapur  Road,4.0,2.0,2.6519945291291736,4,4395.0
10157,Electronic City,2.0,1.0,2.162996701647244,2,825.0
10158,Yelahanka,6.0,1.0,2.716589955335919,4,4025.0
10163,Malleshwaram,4.0,3.0,2.7102959741782224,3,2475.0
10164,other,3.0,2.0,2.689331726892367,3,1669.0
10165,other,3.0,2.0,2.406230685603857,3,1820.0
10166,Horamavu Agara,3.0,1.0,2.4351516562818496,3,1623.0
10168,Electronic City,2.0,2.0,2.2108702650522423,2,1200.0
10169,Gottigere,3.0,3.0,2.380002418013182,3,1613.0
10170,other,2.0,2.0,2.407863475493781,2,1293.0
10171,Hoskote,2.0,2.0,2.091866499442017,2,1065.0
10172,Kudlu Gate,2.0,1.0,2.3707270608415514,2,940.0
10173,Sarjapur  Road,2.0,1.0,2.3520796841242335,3,1181.0
10174,Malleshwaram,3.0,2.0,2.6752064166843295,3,2215.0
10177,Subramanyapura,2.0,1.0,2.390904357255814,3,1260.0
10180,KR Puram,6.0,3.0,2.5286257210270686,6,1200.0
10182,Whitefield,3.0,3.0,2.3837013744810363,3,1530.0
10184,other,3.0,3.0,2.4972098659406576,3,1864.0
10185,Sarjapur,3.0,3.0,2.304543028080613,3,1575.0
10187,Raja Rajeshwari Nagar,2.0,1.0,2.2441188393999556,2,945.0
10188,Sarjapur  Road,3.0,2.0,2.463975079505272,3,1691.0
10190,Electronic City Phase II,3.0,1.0,2.165381393379464,3,1220.0
10191,Kengeri,1.0,1.0,2.162996701647244,1,600.0
10192,Whitefield,2.0,2.0,2.1986963063380878,2,1160.0
10194,Vittasandra,3.0,1.0,2.423490694742521,3,1650.0
10196,Abbigere,1.0,1.0,2.1389083719121875,2,795.0
10201,other,2.0,1.0,2.2851534372761004,2,1263.0
10203,Hennur,2.0,1.0,2.3684898924808424,3,1345.0
10205,Electronic City,2.0,1.0,2.3199212383256165,3,1360.0
10210,Kanakpura Road,3.0,2.0,2.423490694742521,3,1843.0
10212,Koramangala,2.0,1.0,2.4972098659406576,3,1642.0
10215,Bisuvanahalli,2.0,1.0,2.2371171131819043,3,1075.0
10218,Akshaya Nagar,2.0,0.0,2.364506061680783,2,1225.0
10219,Jakkur,2.0,1.0,2.4079935221831055,2,1290.0
10222,Kaggadasapura,2.0,2.0,2.4045844159000165,2,1361.0
10224,1st Phase JP Nagar,2.0,2.0,2.423490694742521,2,1394.0
10227,Rajaji Nagar,2.0,2.0,2.4590518107288126,2,1222.0
10231,Yeshwanthpur,2.0,2.0,2.3481178542644883,2,1167.0
10238,Jigani,2.0,2.0,2.1986963063380878,2,939.0
10242,Marathahalli,3.0,2.0,2.533621560963916,3,1710.0
10243,Subramanyapura,2.0,1.0,2.2441188393999556,2,1000.0
10244,Ramagondanahalli,3.0,3.0,2.5565892512800237,3,3350.0
10247,Jalahalli,1.0,1.0,2.2509200642093465,1,615.0
10248,Sarjapur  Road,2.0,1.0,2.423490694742521,2,1350.0
10250,other,3.0,1.0,2.7727357552526,3,2700.0
10252,Hegde Nagar,3.0,2.0,2.5252119458404625,3,1718.0
10253,7th Phase JP Nagar,3.0,2.0,2.4910330978792534,3,1680.0
10255,Sarjapur  Road,2.0,1.0,2.380002418013182,3,1157.0
10257,Hulimavu,2.0,0.0,2.331869156182351,2,1315.0
10259,Banashankari,3.0,2.0,2.588881046100511,3,1800.0
10260,other,2.0,1.0,2.288027272233296,2,1010.0
10261,Electronic City,1.0,1.0,2.2509200642093465,1,630.0
10265,Whitefield,2.0,1.0,2.3199212383256165,2,1012.0
10266,Hegde Nagar,4.0,2.0,2.5031795054056962,3,1884.0
10267,other,2.0,1.0,2.1814774036790427,2,1090.0
10269,other,4.0,2.0,2.6579868114203657,4,2950.0
10270,Harlur,3.0,3.0,2.423490694742521,3,1710.0
10272,Kodichikkanahalli,2.0,2.0,2.2936680315997555,3,1310.0
10275,other,2.0,2.0,2.4972098659406576,3,1464.0
10276,Marsur,2.0,1.0,2.0980634611070155,3,715.0
10278,Electronic City Phase II,2.0,2.0,2.268668131716427,3,1625.0
10282,CV Raman Nagar,2.0,1.0,2.276308317343053,2,1040.0
10284,other,2.0,1.0,2.257530704287577,2,1205.0
10288,Kalena Agrahara,2.0,2.0,2.162996701647244,2,980.0
10289,8th Phase JP Nagar,2.0,0.0,2.2371171131819043,2,1006.0
10290,Thanisandra,2.0,1.0,2.376235685223555,2,1098.0
10291,other,2.0,1.0,2.2964364996062385,2,1200.0
10293,Sarjapur  Road,2.0,1.0,2.3388800168684982,2,1019.0
10295,other,3.0,1.0,2.5070501370700384,3,1733.5
10296,other,2.0,2.0,2.5070501370700384,2,1415.0
10299,other,2.0,2.0,2.2441188393999556,2,1050.0
10300,Kanakpura Road,3.0,3.0,2.3077051325587448,3,1452.0
10301,Domlur,2.0,1.0,2.451415280285468,2,1246.0
10302,Yelahanka,4.0,2.0,2.423490694742521,3,1890.0
10303,Electronic City Phase II,2.0,1.0,2.2068786880579285,2,972.0
10305,Brookefield,5.0,3.0,2.570295263205349,4,1500.0
10306,Electronic City,1.0,1.0,2.1502270881559027,1,630.0
10311,Kanakpura Road,3.0,3.0,2.4453170190175295,3,1938.0
10314,CV Raman Nagar,2.0,1.0,2.451415280285468,2,1392.0
10315,Haralur Road,2.0,1.0,2.3978605222649128,2,1225.0
10317,Green Glen Layout,3.0,2.0,2.5070501370700384,3,1750.0
10318,Subramanyapura,2.0,1.0,2.407863475493781,3,1260.0
10319,Sarjapur  Road,1.0,1.0,2.122642810479077,1,691.0
10321,Haralur Road,2.0,1.0,2.4012506422169517,2,1285.0
10322,Hebbal,3.0,2.0,2.453995412703622,3,1590.0
10323,9th Phase JP Nagar,3.0,2.0,2.3520796841242335,3,1571.0
10326,Hennur,2.0,1.0,2.3199212383256165,2,1255.0
10329,Bannerghatta Road,2.0,3.0,2.411089386246761,3,1520.0
10331,other,2.0,1.0,2.2476118761446884,2,1170.0
10333,Ardendale,3.0,2.0,2.4351516562818496,3,1777.26
10334,Raja Rajeshwari Nagar,2.0,2.0,2.30864507609933,2,1303.0
10337,Yelahanka,3.0,1.0,2.4824525135863165,3,1835.0
10341,Haralur Road,2.0,1.0,2.3624040750674036,2,1225.0
10342,Balagere,1.0,1.0,2.1607830353004065,1,656.0
10343,Sarjapur  Road,2.0,2.0,2.2441188393999556,2,994.0
10344,other,2.0,1.0,2.3520796841242335,2,1025.0
10345,Marathahalli,2.0,2.0,2.288027272233296,2,1156.0
10346,JP Nagar,2.0,2.0,2.3296071907373097,2,1250.0
10347,Kundalahalli,4.0,3.0,2.6425031855611336,4,3092.0
10348,Hegde Nagar,4.0,2.0,2.51083734293225,3,1930.0
10349,other,2.0,1.0,2.3723989530691814,2,1020.0
10351,Jalahalli,1.0,0.0,2.0798877064469132,1,612.5
10352,Kanakpura Road,2.0,3.0,2.3723989530691814,2,1322.0
10355,Lakshminarayana Pura,3.0,3.0,2.5565892512800237,3,1720.0
10356,Hosur Road,3.0,2.0,2.4711235242287644,3,1689.0
10359,other,2.0,2.0,2.3684898924808424,2,1155.0
10361,Sarjapur  Road,5.0,0.0,2.5900456153353795,4,3913.0
10362,Hebbal,5.0,2.0,2.70156930635947,3,3520.0
10364,Yelahanka,3.0,3.0,2.4434568134414887,3,1847.0
10365,7th Phase JP Nagar,2.0,1.0,2.3944123531567993,3,1515.0
10368,Sarjapur  Road,2.0,2.0,2.304543028080613,2,1130.0
10369,Bellandur,2.0,1.0,2.282242894864343,2,1049.0
10374,Jakkur,2.0,1.0,2.380002418013182,2,1282.0
10375,Kalena Agrahara,2.0,1.0,2.2068786880579285,2,800.0
10377,Chandapura,2.0,2.0,2.1141203191175184,3,1190.0
10378,Magadi Road,2.0,1.0,2.364506061680783,3,1318.0
10379,Kanakpura Road,2.0,1.0,2.4757396611400497,2,1698.0
10381,Kammasandra,2.0,1.0,2.131442254946015,3,1276.0
10382,other,2.0,1.0,2.360444898973766,3,1555.0
10383,Sarjapur  Road,3.0,2.0,2.5492799755952857,3,1881.0
10385,Yelahanka,3.0,2.0,2.484636170481571,3,1890.0
10387,Old Madras Road,2.0,1.0,2.1325218913463257,2,935.0
10388,other,2.0,3.0,2.3199212383256165,2,1000.0
10395,Bellandur,2.0,1.0,2.343371043853437,3,1350.0
10396,Malleshwaram,3.0,2.0,2.7067738941968065,3,2215.0
10397,Attibele,2.0,1.0,2.0426073778707425,2,996.0
10398,other,2.0,1.0,2.1115680198086495,2,1076.0
10400,Kasavanhalli,3.0,3.0,2.4910330978792534,3,1715.0
10401,Hebbal,2.0,2.0,2.2441188393999556,2,1072.0
10402,Panathur,2.0,1.0,2.407863475493781,2,1230.0
10404,Thanisandra,3.0,1.0,2.44681349340088,3,1411.0
10409,Doddathoguru,3.0,1.0,2.2441188393999556,3,1208.0
10411,Haralur Road,2.0,1.0,2.371778425909914,2,1225.0
10412,Hebbal,2.0,1.0,2.3684898924808424,2,1162.0
10413,Thanisandra,2.0,1.0,2.3520796841242335,3,1262.0
10415,Electronic City Phase II,2.0,1.0,2.1483068269160346,2,1160.0
10418,Whitefield,2.0,2.0,2.214797936699083,2,1340.0
10419,Sarjapur  Road,4.0,2.0,2.596855899660984,3,2275.0
10423,Hosa Road,2.0,2.0,2.3520796841242335,2,1170.0
10424,Sarjapur  Road,2.0,1.0,2.0440990630256364,2,980.0
10426,other,2.0,1.0,2.3789921704104304,3,1423.0
10427,Kaggadasapura,2.0,3.0,2.2068786880579285,2,1106.0
10428,Kereguddadahalli,2.0,2.0,2.0803456336991393,2,1105.0
10430,other,2.0,1.0,2.313388059990685,2,1255.0
10432,other,2.0,1.0,2.1982800016967055,2,1061.0
10434,Electronic City Phase II,2.0,2.0,2.210474013159736,3,1400.0
10435,Domlur,3.0,2.0,2.5492799755952857,3,2100.0
10436,Electronic City,1.0,1.0,1.8792507366099824,2,660.0
10439,other,2.0,0.0,2.3068137482713027,2,907.0
10440,Hennur Road,3.0,2.0,2.362688266093522,3,2047.0
10443,Hennur Road,3.0,2.0,2.5234792045990915,3,1904.0
10444,Balagere,2.0,1.0,2.386865988658492,2,1205.0
10445,Yeshwanthpur,2.0,2.0,2.3481178542644883,2,1164.0
10446,other,2.0,2.0,2.3837013744810363,2,1410.0
10447,other,2.0,1.0,2.2224686292193874,2,1150.0
10448,other,2.0,2.0,2.2942800161362737,2,1170.0
10451,other,3.0,3.0,2.390904357255814,3,1789.0
10452,Hulimavu,2.0,1.0,2.3944123531567993,2,1021.0
10454,Kalena Agrahara,2.0,3.0,2.2639599879977412,2,1222.0
10455,Hennur Road,3.0,1.0,2.5319725411070797,3,1981.0
10457,other,2.0,1.0,2.3520796841242335,2,1201.0
10458,Sarjapur  Road,2.0,1.0,2.1724048403316476,2,970.0
10459,Sarjapur,2.0,2.0,2.1430812771149417,2,920.0
10460,Yeshwanthpur,3.0,3.0,2.423490694742521,3,1520.0
10462,Sonnenahalli,2.0,1.0,2.390904357255814,3,1268.0
10464,Harlur,3.0,2.0,2.4972098659406576,3,1755.0
10465,Hoskote,2.0,1.0,2.162996701647244,2,945.0
10466,8th Phase JP Nagar,1.0,1.0,2.1430812771149417,1,500.0
10467,Harlur,4.0,0.0,2.561518849685403,4,2820.0
10468,Bommenahalli,3.0,0.0,2.5416335627291207,4,1632.0
10470,Domlur,2.0,2.0,2.407863475493781,2,1276.0
10471,Thanisandra,2.0,2.0,2.282242894864343,2,1234.0
10472,Lakshminarayana Pura,2.0,1.0,2.390904357255814,2,1180.0
10473,other,2.0,2.0,2.4294087898352825,3,1370.0
10479,Ramagondanahalli,2.0,1.0,2.2509200642093465,2,1251.0
10481,Sarjapur  Road,2.0,1.0,2.3619974186827086,2,1346.0
10482,Electronic City Phase II,2.0,1.0,2.126858991645318,2,1090.0
10484,Kanakapura,2.0,3.0,2.282827979667267,3,1290.0
10486,Sarjapur  Road,3.0,2.0,2.5492799755952857,3,1881.0
10492,Dairy Circle,4.0,2.0,2.7117762890879153,3,2735.0
10495,Ramamurthy Nagar,2.0,1.0,2.2860770189705217,2,1050.0
10496,Hoodi,3.0,2.0,2.5269273500371043,3,1660.0
10504,CV Raman Nagar,2.0,1.0,2.276308317343053,1,705.0
10506,Anandapura,2.0,1.0,2.276308317343053,2,1200.0
10507,Talaghattapura,3.0,2.0,2.519960456217791,3,1804.0
10508,other,2.0,0.0,1.9581903903439097,2,750.0
10513,Electronic City,3.0,1.0,2.304543028080613,3,1287.0
10514,Thigalarapalya,4.0,2.0,2.5663036591135437,3,2215.0
10516,Sarjapur  Road,2.0,2.0,2.2235986401853003,2,1045.0
10518,Whitefield,3.0,2.0,2.423490694742521,3,1431.0
10521,other,3.0,1.0,2.380002418013182,3,1535.0
